134084468,84000.0,4.625,719,724.0,721,MI,24,44,92042,240,SF
134095203,109000.0,3.875,723,,723,PA,37,37,82031,108,SF
134102761,175000.0,4.25,694,,694,CA,39,27,82033,132,SF
134121149,105000.0,6.125,714,,714,FL,17,34,92042,240,SF
134122696,260000.0,4.625,653,,653,FL,26,45,72041,228,SF
134126478,261000.0,5.625,661,748.0,704,WA,25,42,92047,300,SF
134144000,70000.0,6.625,730,,730,FL,45,45,92042,240,MH
134169597,146000.0,5.625,665,,665,TX,41,36,92042,240,SF
134169962,161000.0,5.993,682,768.0,725,FL,49,21,92042,240,PU
134173013,92000.0,6.625,665,,665,OH,39,45,92042,240,MH
134325241,48000.0,4.75,714,,714,AL,41,29,92032,120,SF
134326139,261000.0,6.0,723,639.0,681,CO,3,44,102052,360,CO
134326199,80000.0,4.125,721,766.0,743,MO,18,24,92032,120,PU
134328833,270000.0,4.875,684,684.0,684,AZ,39,40,102037,180,SF
134329525,337000.0,4.999,708,,708,CA,50,45,102052,360,SF
134330577,152000.0,3.875,635,739.0,687,CA,46,26,92030,96,SF
134331289,110000.0,5.375,705,,705,KY,35,37,102042,240,SF
134331990,100000.0,4.375,669,686.0,677,MO,39,36,92034,144,SF
134332573,169000.0,4.25,719,741.0,730,WA,26,38,92032,120,SF
134332650,305000.0,5.25,702,,702,CA,40,32,102052,360,SF
134332805,152000.0,5.348,658,661.0,659,MO,24,44,102052,360,SF
134333455,180000.0,6.375,740,750.0,745,MA,37,33,102052,360,CO
134333639,108000.0,5.125,625,,625,SC,43,38,92032,120,PU
134333753,200000.0,5.625,721,,721,CA,45,32,102052,360,SF
134333972,155000.0,4.625,622,621.0,621,NC,42,44,92032,120,PU
134334415,285000.0,6.375,694,764.0,729,OR,42,42,102052,360,SF
134334535,223000.0,3.375,685,722.0,703,NJ,20,36,102037,180,SF
134335130,147000.0,4.5,730,717.0,723,AZ,45,32,102052,360,SF
134335891,190000.0,5.375,733,,733,NY,44,43,102052,360,SF
134336293,157000.0,4.25,656,,656,SC,40,45,102037,180,PU
134336821,190000.0,5.375,683,,683,OK,32,38,102052,360,PU
134337141,200000.0,6.5,712,,712,OH,40,37,102052,360,PU
134337732,518000.0,5.125,721,,721,CT,29,33,102052,360,PU
134338289,57000.0,5.99,693,750.0,721,NC,44,36,92042,240,MH
134338457,75000.0,5.875,709,,709,GA,15,22,92042,240,SF
134339214,140000.0,6.625,689,,689,FL,50,27,102052,360,SF
134339464,150000.0,6.625,730,,730,NJ,49,25,102052,360,SF
134339911,150000.0,5.0,726,,726,MA,18,24,102052,360,SF
134340353,108000.0,4.0,663,,663,NV,33,32,92042,240,SF
134340671,129000.0,4.875,677,,677,GA,44,41,92042,240,SF
134341164,231000.0,5.999,662,,662,MT,45,41,102052,360,SF
134341394,155000.0,4.75,739,730.0,734,MO,29,40,92032,120,SF
134342241,258000.0,4.875,637,,637,CA,25,36,102052,360,SF
134342363,308000.0,4.875,739,718.0,728,MA,37,44,102052,360,SF
134342638,365000.0,3.99,719,,719,CA,31,41,102037,180,SF
134342728,361000.0,3.75,688,,688,NY,42,33,92047,300,SF
134342968,84000.0,4.75,726,,726,MI,44,34,92032,120,SF
134343689,286000.0,5.75,739,808.0,773,CA,33,40,102052,360,SF
134343894,132000.0,5.25,678,,678,CA,42,26,92042,240,SF
134344157,212000.0,4.5,683,680.0,681,CA,12,36,102052,360,SF
134344681,108000.0,5.75,738,,738,FL,43,24,102052,360,PU
134345911,70000.0,5.0,672,,672,IL,37,33,92032,120,SF
134346208,220000.0,5.125,693,,693,VA,46,40,102052,360,PU
134347013,175000.0,5.375,738,,738,CA,38,27,92042,240,SF
134347609,90000.0,5.5,740,,740,LA,34,33,102032,120,SF
134347747,105000.0,4.625,629,,629,MO,39,43,102032,120,SF
134348491,240000.0,4.99,721,,721,MA,16,43,102052,360,CO
134348839,320000.0,5.234,681,,681,CA,43,30,102052,360,SF
134349001,154000.0,4.875,670,,670,OR,21,30,92047,300,SF
134349122,249000.0,4.125,715,696.0,705,FL,41,41,92032,120,PU
134349682,310000.0,4.75,705,717.0,711,AZ,22,42,92040,216,PU
134349825,175000.0,4.875,702,,702,NV,43,38,102037,180,SF
134350011,154000.0,5.375,624,,624,NJ,26,21,92042,240,SF
134350013,170000.0,5.875,707,751.0,729,PA,35,38,102052,360,SF
134350678,245000.0,5.69,657,,657,AZ,50,26,102052,360,PU
134351095,175000.0,5.402,719,764.0,741,TN,48,40,102052,360,SF
134352192,225000.0,5.875,692,,692,OR,38,41,102052,360,SF
134352489,130000.0,4.92,705,,705,CO,31,34,92042,240,CO
134355029,325000.0,4.999,711,,711,CA,48,36,102052,360,SF
134356726,333000.0,5.0,709,,709,TX,46,42,102052,360,SF
134356909,220000.0,4.99,724,,724,MD,48,34,102042,240,PU
134357464,92000.0,5.5,625,,625,FL,38,42,102037,180,SF
134358266,140000.0,6.5,621,678.0,649,MA,25,32,102052,360,SF
134358383,110000.0,5.5,668,,668,FL,31,35,92042,240,MH
134358485,348000.0,5.49,654,655.0,654,UT,44,42,92047,300,SF
134358721,190000.0,6.0,703,,703,MA,43,42,102052,360,SF
134359211,84000.0,5.23,658,,658,CA,15,24,102052,360,SF
134359508,46000.0,4.99,739,,739,MI,17,25,92032,120,SF
134360049,159000.0,4.99,731,755.0,743,TX,28,37,92032,120,PU
134360326,123000.0,4.99,667,,667,GA,43,43,92035,156,SF
134360414,300000.0,4.999,690,694.0,692,AZ,41,43,102052,360,SF
134360436,52000.0,6.625,710,,710,SC,48,44,102052,360,MH
134360522,261000.0,5.5,660,,660,FL,24,35,92051,348,PU
134360640,210000.0,5.5,677,664.0,670,CA,36,38,102052,360,SF
134360859,61000.0,4.99,716,678.0,697,MI,42,37,102037,180,SF
134361135,125000.0,4.75,715,,715,CT,42,37,102037,180,SF
134361270,175000.0,4.875,706,,706,NY,42,39,102037,180,SF
134361297,164000.0,5.625,651,,651,NC,32,38,92047,300,SF
134361413,300000.0,5.3,724,789.0,756,TX,32,38,102052,360,PU
134361666,50000.0,6.125,644,,644,SC,26,40,102052,360,SF
134361840,261000.0,4.99,656,661.0,658,FL,34,34,102037,180,PU
134361949,300000.0,5.5,699,,699,IL,40,34,102052,360,SF
134362197,223000.0,5.5,639,610.0,624,TX,16,39,102037,180,SF
134362788,363000.0,5.25,723,,723,IL,43,45,102052,360,SF
134363590,336000.0,5.99,691,,691,MA,30,44,102047,300,SF
134363699,108000.0,4.5,717,714.0,715,IN,42,35,102037,180,PU
134364107,310000.0,5.575,709,,709,MA,38,30,102052,360,SF
134364810,150000.0,4.5,673,,673,CA,49,33,102052,360,SF
134364946,99000.0,4.75,733,,733,IN,34,44,92032,120,MH
134366345,327000.0,4.25,709,738.0,723,TX,22,43,102037,180,PU
134366503,590000.0,4.875,726,,726,CO,31,39,102052,360,SF
134366581,85000.0,4.75,736,738.0,737,WI,33,44,92032,120,SF
134366636,170000.0,5.75,726,732.0,729,CA,30,24,92042,240,SF
134366799,243000.0,4.75,734,734.0,734,WA,36,23,92032,120,SF
134367274,251000.0,5.375,647,,647,AZ,35,37,102052,360,PU
134367339,136000.0,5.875,676,,676,SC,42,43,92042,240,SF
134367433,270000.0,5.625,648,,648,NJ,38,42,92042,240,SF
134368443,195000.0,4.99,717,,717,WA,32,40,102052,360,CO
134368944,426000.0,5.499,661,,661,WA,36,43,102052,360,SF
134369015,230000.0,4.625,733,,733,CA,33,37,102052,360,SF
134369061,390000.0,5.5,627,,627,CA,45,40,82052,359,PU
134370053,200000.0,4.125,716,,716,NY,37,41,92036,168,SF
134370079,76000.0,5.375,703,,703,MI,48,33,102052,360,SF
134370488,252000.0,4.99,685,727.0,706,NC,40,36,102052,360,PU
134371031,175000.0,5.625,639,,639,GA,28,22,92047,300,SF
134371524,75000.0,5.625,625,,625,OH,17,39,92042,240,SF
134372047,400000.0,5.99,736,,736,CA,49,33,102052,360,PU
134372449,43000.0,4.49,714,780.0,747,TN,30,26,102037,180,SF
134373082,195000.0,4.75,690,,690,CA,31,33,102037,180,SF
134373147,570000.0,5.813,676,,676,CA,37,37,102052,360,SF
134373254,440000.0,4.5,723,,723,MT,49,45,102052,360,SF
134373503,200000.0,6.125,729,757.0,743,NC,27,37,102052,360,SF
134373843,70000.0,6.625,731,,731,NJ,47,23,102052,360,PU
134373946,229000.0,4.874,719,,719,VA,50,44,102052,360,PU
134374617,105000.0,5.625,721,,721,CA,37,29,92042,240,SF
134374760,125000.0,5.5,737,,737,TX,37,36,92042,240,SF
134376215,155000.0,4.875,738,769.0,753,WA,23,37,102052,360,SF
134376252,170000.0,4.5,717,771.0,744,CO,43,21,102052,360,PU
134376417,200000.0,5.99,694,,694,VA,30,24,102052,360,SF
134377031,200000.0,4.99,677,,677,AZ,27,45,92042,240,PU
134377422,300000.0,6.125,683,752.0,717,UT,44,45,102052,360,SF
134377458,36000.0,4.875,687,,687,WV,39,40,92032,120,SF
134377579,245000.0,6.45,725,,725,NY,37,20,102052,360,SF
134377630,122000.0,4.625,669,,669,HI,34,29,92032,120,SF
134378259,230000.0,5.5,697,,697,TN,48,45,102052,360,SF
134378308,184000.0,4.625,736,,736,WA,37,44,102037,180,SF
134378645,200000.0,4.997,699,,699,WY,39,29,102052,360,SF
134378919,79000.0,5.625,673,,673,PA,24,25,102037,180,SF
134379070,105000.0,5.625,622,,622,FL,41,40,102052,360,SF
134379980,186000.0,4.999,630,669.0,649,PA,37,42,102052,360,SF
134381178,250000.0,5.375,676,,676,CA,41,30,102052,360,SF
134382445,145000.0,4.875,696,,696,FL,42,39,102037,180,SF
134382857,131000.0,5.769,715,751.0,733,VA,33,38,102052,360,PU
134382921,365000.0,5.75,734,,734,CA,38,38,102052,360,SF
134383218,443000.0,4.25,728,761.0,744,FL,47,27,102052,360,SF
134383898,325000.0,4.75,726,,726,CA,44,43,92042,240,SF
134384162,230000.0,5.875,716,,716,CA,38,29,102052,360,SF
134386184,225000.0,5.875,635,781.0,708,NY,44,42,102052,360,SF
134386738,186000.0,5.25,653,,653,AZ,32,33,102037,180,SF
134386761,121000.0,5.625,647,778.0,712,SC,29,45,92042,240,SF
134387589,28000.0,5.5,680,,680,WV,21,27,92032,120,SF
134388022,75000.0,4.999,721,,721,KS,50,38,102052,360,PU
134388076,109000.0,4.99,681,693.0,687,FL,46,42,92042,240,SF
134388596,327000.0,5.49,686,,686,NM,34,41,102052,360,PU
134388831,225000.0,5.125,736,622.0,679,NJ,27,31,102052,360,SF
134389426,273000.0,5.875,726,722.0,724,CA,29,42,102052,360,SF
134390689,118000.0,5.49,740,,740,TN,22,30,102052,360,SF
134390760,61000.0,5.5,700,,700,MO,43,43,102032,120,SF
134391037,60000.0,4.75,695,,695,SC,42,20,92032,120,CO
134391173,250000.0,4.875,728,,728,ID,17,42,102052,360,PU
134391386,112000.0,5.5,668,,668,GA,35,35,92042,240,PU
134392284,70000.0,5.125,724,,724,SD,39,25,102037,180,SF
134393812,150000.0,5.625,702,,702,AZ,40,40,102052,360,PU
134393819,647000.0,4.875,714,773.0,743,OR,39,44,102052,360,SF
134394087,420000.0,4.5,713,729.0,721,CA,45,45,102052,360,SF
134394328,289000.0,4.999,630,,630,CA,44,42,102052,360,SF
134394670,195000.0,4.875,707,,707,TX,44,34,102042,240,SF
134394882,101000.0,4.875,697,,697,TN,43,32,102037,180,SF
134395477,250000.0,4.375,677,811.0,744,NY,49,44,102052,360,SF
134396085,355000.0,6.625,700,713.0,706,CA,49,42,102052,360,SF
134396518,50000.0,5.125,671,594.0,632,NC,21,27,92032,120,MH
134397050,175000.0,4.875,680,,680,CA,27,21,102052,360,PU
134397217,109000.0,5.0,715,,715,OH,47,42,92032,120,CO
134398301,64000.0,5.25,691,,691,TX,49,27,92032,120,CO
134398502,400000.0,5.373,710,700.0,705,CA,45,43,102052,360,SF
134399754,130000.0,5.0,734,721.0,727,NC,11,40,92032,120,PU
134399792,180000.0,5.375,689,750.0,719,TX,32,45,92042,240,PU
134400041,124000.0,5.125,729,,729,LA,42,45,102052,360,SF
134401014,105000.0,4.49,594,655.0,624,GA,31,42,102037,180,PU
134401609,75000.0,4.5,655,795.0,725,FL,28,23,92042,240,SF
134402046,100000.0,6.125,707,,707,NJ,45,43,102052,360,CO
134402050,110000.0,5.95,717,692.0,704,FL,37,44,102052,360,SF
134403580,109000.0,5.625,632,,632,WA,28,24,102042,240,SF
134403693,100000.0,5.0,737,800.0,768,TN,28,36,92032,120,SF
134403985,235000.0,5.875,709,,709,NC,49,45,102052,360,SF
134404104,150000.0,4.925,729,762.0,745,AZ,49,36,102052,360,SF
134404202,108000.0,5.125,731,756.0,743,TX,32,27,102052,360,PU
134404565,141000.0,3.875,718,,718,WA,35,45,92032,120,SF
134404613,51000.0,4.375,620,,620,TX,41,32,92032,120,SF
134404932,200000.0,4.999,697,,697,CA,38,29,102052,360,SF
134405134,300000.0,5.75,682,660.0,671,CA,36,43,102052,360,SF
134405281,100000.0,5.375,635,,635,GA,21,34,92042,240,PU
134405513,86000.0,4.875,737,,737,FL,22,37,92032,120,MH
134405549,178000.0,4.5,677,,677,FL,19,45,102052,360,SF
134405616,225000.0,5.499,642,,642,AZ,36,35,102052,360,SF
134406196,121000.0,5.99,740,719.0,729,CA,39,35,102052,360,SF
134406231,107000.0,4.25,740,,740,NJ,42,45,102037,180,SF
134408143,104000.0,4.875,621,684.0,652,NJ,37,22,102037,180,SF
134408319,235000.0,4.625,697,,697,CA,25,40,92042,240,SF
134408651,166000.0,5.0,688,,688,CT,19,45,102052,360,SF
134408675,201000.0,4.747,712,812.0,762,UT,28,41,102052,360,SF
134408928,140000.0,4.999,665,,665,FL,20,40,102052,360,PU
134408941,293000.0,5.375,690,787.0,738,NY,31,41,102052,360,SF
134409091,273000.0,5.867,737,,737,NJ,45,31,102052,360,SF
134409894,605000.0,3.875,735,741.0,738,TX,38,35,92042,240,PU
134410009,220000.0,5.25,691,,691,NV,44,37,102052,360,PU
134410438,100000.0,6.375,662,,662,TX,44,21,92047,300,SF
134410681,300000.0,4.99,731,,731,WA,45,24,102052,360,SF
134412028,315000.0,6.0,730,706.0,718,DC,29,45,102052,360,SF
134412377,402000.0,6.5,632,627.0,629,CA,43,30,102052,360,SF
134413811,180000.0,5.5,650,683.0,666,FL,40,41,102052,360,PU
134413933,120000.0,5.125,664,,664,CO,48,24,102052,360,PU
134414528,188000.0,4.75,717,,717,FL,33,36,102037,180,SF
134414763,118000.0,4.948,733,,733,CA,16,22,102052,360,MH
134414897,140000.0,5.5,631,721.0,676,UT,50,42,102052,360,CO
134416732,155000.0,4.99,727,,727,FL,29,26,92042,240,SF
134416861,82000.0,5.5,662,,662,OH,44,42,92042,240,SF
134416884,180000.0,3.875,648,701.0,674,GA,14,36,102037,180,PU
134417550,136000.0,5.875,731,,731,CA,46,45,102052,360,SF
134417613,235000.0,4.875,671,665.0,668,CA,43,25,102052,360,SF
134417752,250000.0,5.95,701,683.0,692,FL,47,42,102052,360,PU
134419184,125000.0,4.25,672,,672,CA,38,41,92032,120,SF
134419661,141000.0,4.99,689,,689,MN,48,37,102037,180,SF
134420115,126000.0,6.5,697,701.0,699,TX,41,45,52039,200,PU
134420227,125000.0,4.875,740,,740,TX,30,38,102032,120,SF
134420686,102000.0,5.75,693,674.0,683,PA,42,45,92042,240,SF
134421071,307000.0,5.348,716,,716,PA,37,31,102052,360,SF
134421806,200000.0,5.499,727,,727,FL,43,29,102052,360,PU
134421967,272000.0,3.875,715,,715,FL,21,30,92032,120,SF
134422038,179000.0,5.75,638,769.0,703,AZ,23,42,102052,360,SF
134422337,180000.0,4.99,716,,716,WA,22,43,92042,240,SF
134422468,260000.0,4.75,733,,733,FL,39,35,102052,360,SF
134422773,95000.0,5.5,659,,659,TX,34,38,102052,360,SF
134423283,124000.0,4.625,701,,701,OR,47,34,92034,144,SF
134424702,335000.0,4.375,714,,714,CA,44,30,102052,360,SF
134425264,235000.0,4.75,727,775.0,751,CO,37,41,102052,360,PU
134425568,125000.0,4.89,707,,707,PA,44,21,102052,360,SF
134425878,122000.0,5.0,729,702.0,715,NM,40,41,92032,120,SF
134425982,339000.0,4.875,712,,712,CA,32,42,102052,360,SF
134426079,67000.0,6.625,701,707.0,704,KY,23,37,102052,360,SF
134426356,380000.0,4.873,732,683.0,707,CA,19,35,92042,240,PU
134426578,108000.0,4.99,720,752.0,736,AR,22,44,92032,120,SF
134427156,210000.0,5.125,733,815.0,774,UT,43,27,102052,360,SF
134428291,154000.0,4.99,715,712.0,713,MT,49,32,102052,360,SF
134428898,181000.0,5.825,702,,702,OR,43,40,102052,360,PU
134429121,57000.0,4.625,703,,703,WA,26,31,92032,120,SF
134429212,100000.0,4.75,688,713.0,700,KY,20,40,102037,180,SF
134429227,152000.0,5.125,737,740.0,738,MD,37,36,92042,240,SF
134429972,165000.0,5.125,680,,680,ID,41,37,92042,240,SF
134433764,190000.0,4.49,722,703.0,712,FL,31,44,102052,360,SF
